NodeId,Time,Size
1,275.77553,1
7,275.792659,1
7,275.792659,0
11,275.799458,2
13,275.850964,2
7,275.918151,1
10,277.82554,0
13,277.257697,1
4,277.276114,0
3,277.664980,1
3,277.844203,0
0,277.921304,2
0,278.921304,1
6,279.31466,0
1,279.121431,2
3,279.169648,1
13,279.350964,2
9,279.856650,1
3,282.417552,0
8,282.787655,1
17,282.794169,0
7,283.121144,2
1,284.657330,1
6,284.991826,1
7,285.371144,3
0,285.672852,2
0,286.775852,3
11,286.984553,1
15,288.915832,0
0,289.915832,2
14,289.922090,0
9,290.52840,2
14,290.95031,1
11,290.984553,0
7,291.38502,2
7,291.38502,1
11,291.106563,1
2,291.128240,1
5,291.134921,1
7,291.621144,2
13,292.40360,1
13,293.24622,0
6,293.24623,0
10,293.156159,1
1,293.156778,2
1,293.156778,3
8,293.164490,2
0,293.200912,1
0,294.184870,2
9,294.491561,1
7,295.121144,1
7,295.121144,2
6,295.368947,1
10,295.723813,2
12,295.827144,1
7,295.871144,3
19,295.871431,1
12,296.312826,2
8,296.622825,1
0,297.125114,1
0,297.125114,2
7,297.374704,4
17,297.436389,1
5,297.437007,2
13,297.439121,1
5,297.539925,1
14,297.636500,2
6,297.752497,0
7,298.139626,3
7,299.139626,2
1,299.637207,2
12,300.139625,1
17,301.67297,0
11,301.77161,0
10,301.147137,1
13,302.103525,2
19,302.147137,0
1,303.153391,1
7,303.166149,1
10,305.27889,0
12,305.27890,0
7,305.172177,0
0,305.207904,1
0,305.207904,0
9,305.487570,0
14,305.487570,1
13,305.529966,1
13,305.529966,0
5,306.207904,0
14,306.487570,0
8,306.873810,0
1,307.153391,0
2,307.207904,0
