NodeId,Time,Size
13,266.530755,1
14,266.530755,1
12,266.533393,1
0,267.361179,3
8,267.534557,2
15,267.542649,1
13,267.600964,2
1,268.33542,1
0,268.62247,2
1,268.666897,2
8,268.667146,3
2,269.4475,1
15,269.542649,0
13,270.100964,1
13,270.100964,2
17,270.536695,1
13,270.714384,1
3,271.110936,0
13,271.257410,0
10,271.357408,0
0,271.481020,1
7,271.537694,2
10,271.674980,1
8,271.714384,2
15,271.830140,1
7,272.39360,3
12,272.66755,2
19,272.82759,1
6,272.82759,2
13,272.103156,1
10,272.626661,2
1,272.626661,3
9,273.6523,1
1,273.246153,4
11,273.246153,3
7,273.246153,4
7,273.317402,5
12,273.493561,1
0,273.660321,2
14,273.660321,2
2,273.660321,2
10,273.660322,3
4,273.831232,1
6,274.9907,1
1,275.77553,3
14,275.87821,1
0,275.141122,1
7,275.792659,4
11,275.799458,4
13,275.850964,2
10,277.82554,2
13,277.257697,1
4,277.276114,0
1,277.308796,4
3,277.664980,1
3,277.844203,0
0,277.921304,2
1,278.308796,3
0,278.921304,1
5,278.950252,1
6,279.31466,0
1,279.121431,4
3,279.169648,1
13,279.350964,2
7,279.854126,3
9,279.856650,2
1,281.754475,3
0,282.35359,2
12,282.61464,2
0,282.61464,3
14,282.61464,2
10,282.382761,3
19,282.382761,2
2,282.382761,3
7,282.382762,4
3,282.417552,0
7,282.629661,3
5,282.780399,0
8,282.787655,1
17,282.794169,0
7,282.794169,2
10,283.24882,2
17,283.24882,1
1,283.24882,4
2,283.24882,2
2,283.24882,3
9,283.70297,1
14,283.200904,3
12,283.200904,3
2,283.200904,4
5,283.200904,1
17,283.657329,2
5,283.657329,2
2,283.657329,5
8,283.657330,2
1,283.657330,5
8,284.657330,1
1,284.657330,4
6,284.991826,1
7,285.371144,3
11,285.874553,3
1,285.884808,3
2,285.940642,4
0,286.775852,4
11,286.984553,2
2,288.803817,3
15,288.915832,0
11,288.984553,1
1,289.896318,2
0,289.915832,3
0,289.915832,2
14,289.922090,2
9,290.52840,2
19,290.928195,1
19,290.928195,0
2,290.930740,2
2,290.930740,1
11,290.984553,0
7,291.38502,2
7,291.38502,1
11,291.106563,1
2,291.128240,2
5,291.134921,3
7,291.621144,2
18,292.40359,1
13,292.40360,1
2,292.383813,3
11,292.383814,2
19,292.383814,1
2,292.388319,4
19,292.388320,2
17,292.559249,3
13,292.559249,2
14,292.559249,3
7,292.559249,3
9,292.559249,3
19,292.559249,3
18,292.559249,2
0,292.559250,3
10,292.842731,3
19,292.842731,4
13,292.842732,3
17,292.842732,4
13,293.24622,2
6,293.24623,0
2,293.24623,3
2,293.24623,2
12,293.24623,2
1,293.156778,3
8,293.164490,2
19,293.200912,3
19,293.200912,2
19,293.200912,3
0,293.200912,2
17,293.200912,3
17,293.200912,4
5,293.200912,2
5,293.200912,3
14,293.200912,2
14,293.200912,1
14,293.200912,2
2,293.200912,3
12,293.377809,1
14,293.491561,3
18,293.491562,3
12,293.491562,2
9,294.491561,2
9,295.59177,1
7,295.121144,2
6,295.368947,1
17,295.509072,3
10,295.723813,4
12,295.827144,3
18,295.858694,2
7,295.871144,3
19,295.871431,4
8,296.622825,1
10,296.723813,3
19,296.728694,3
0,297.125114,1
0,297.125114,2
15,297.133751,1
14,297.141006,2
14,297.141006,3
7,297.374704,4
17,297.436389,4
5,297.437007,4
13,297.439121,3
5,297.539925,3
14,297.636500,4
6,297.752497,0
15,298.133751,0
7,298.139626,3
17,298.436389,3
2,298.738584,2
12,299.139625,2
7,299.139626,2
18,299.141006,1
19,299.147189,2
10,299.323104,2
11,299.383814,1
13,299.484808,2
14,299.554758,3
1,299.637207,2
12,300.139625,1
14,300.155394,2
17,301.67297,2
11,301.77161,0
13,301.147137,1
10,301.147137,1
18,301.154394,0
17,302.41367,3
18,302.41367,1
0,302.41367,3
13,302.103525,2
19,302.147137,1
6,302.374761,1
4,302.374762,1
4,302.379319,2
6,302.379319,2
2,302.379320,3
17,302.554249,4
13,302.554249,3
6,302.844731,3
19,302.844731,2
5,302.844732,4
0,303.41367,2
1,303.153391,1
18,303.159203,0
7,303.166149,1
17,303.167911,3
17,303.167911,2
5,303.167911,3
19,303.207904,3
5,303.207904,4
13,303.290366,2
17,303.487570,3
10,305.27889,0
12,305.27890,0
7,305.172177,0
4,305.182127,1
4,305.182127,0
19,305.207904,2
19,305.207904,1
19,305.207904,0
5,305.207904,3
5,305.207904,2
5,305.207904,1
0,305.207904,1
0,305.207904,0
2,305.207904,2
2,305.207904,1
9,305.487570,0
17,305.487570,2
17,305.487570,1
14,305.487570,1
13,305.529966,1
13,305.529966,0
6,305.844731,2
6,305.844731,1
5,306.207904,0
17,306.487570,0
14,306.487570,0
6,306.844731,0
8,306.873810,0
1,307.153391,0
2,307.207904,0
